1032;891560393RR0001;FONDATION DU CSSS DE LA MONTAGNE
1033;891570244RR0001;KIWANIS CLUB OF ST. GEORGE FOUNDATION INC
1034;891605248RR0001;FONDATION CITÉ-JOIE
1035;891610883RR0001;FONDATION DE L'HÔPITAL ST-LAMBERT
1036;891649642RR0001;FONDATION COLLEGE ST-ALEXANDRE
1037;891753568RR0001;FONDATION DES AMIS ET DES ANCIENS DE L'EXTERNAT MONT-JESUS-MARIE
1038;891784043RR0001;FONDATION DES AMIS DU PAVOIS
1039;891824641RR0001;FONDATION RICHELIEU DE ST-BRUNO
1040;891840647RR0001;BISHOPS COLLEGE SCHOOL FOUNDATION
1041;891850166RR0001;FONDATION DE L'HÔPITAL MARIE-CLARAC
1042;891853152RR0001;LA FONDATION ECOLE AKIVA
1043;891941825RR0001;FONDATION DE LA SOCIETE DES MISSIONNAIRES DES SAINTS-APOTRES
1044;891975278RR0001;FONDATION QUEBEC DANS LE MONDE
1045;891993545RR0001;Fondation des Étoiles / Foundation of Stars
1046;891996704RR0001;LA FONDATION DE LA TABLEE POPULAIRE
1047;892013608RR0001;OLD BREWERY MISSION FOUNDATION
1048;892067778RR0001;Fondation de la Pointe-de-l'Île
1049;892193962RR0001;FONDATION ROBERT LUSSIER
1050;892213877RR0001;MIRADOR DES MARMOTS
1051;892273749RR0001;LA FONDATION DU COLLEGE QUEEN OF ANGELS / THE QUEEN OF ANGELS ACADEMY FOUNDATION
1052;892290560RR0001;ST PAUL'S LODGE NO 374 CHARITY TRUST
1053;892291659RR0001;"LA FONDATION ""LES HEBERGEMENTS DE L'ENVOL"""
1054;892327842RR0001;LA FONDATION PUBLIQUE DU CLUB DES FEMMES UNIVERSITAIRES DE MONTREAL-THE UNIVERSITY WOMEN'S CLUB OF MONTREAL PUBLIC FOUND
1055;892350042RR0001;FONDATION PAUL LEBOEUF
1056;892388950RR0001;FONDATION DE L'ECOLE NATIONALE DE CIRQUE /THE NATIONAL CIRCUS SCHOOL FOUNDATION
1057;892425166RR0001;THE AZRIELI FOUNDATION / LA FONDATION AZRIELI
1058;892425364RR0001;JEWISH HOSPITAL OF HOPE ELDERCARE FOUNDATION
1059;892436353RR0001;CONSEIL SUPERIEUR SAINT-JOSEPH INC
1060;892497744RR0001;WEST ISLAND COLLEGE FOUNDATION / LA FONDATION DU COLLEGE DE L'OUEST DE L'ILE
1061;892516360RR0001;LA FONDATION DU YWCA DE MONTREAL/YWCA FOUNDATION OF MONTREAL
1062;892556150RR0001;FONDATION 18-30 ANS INC.
1063;892566951RR0001;FONDATION DU COLLÈGE FRANÇOIS-XAVIER-GARNEAU
1064;892608332RR0001;FONDATION DE L'HOPITAL SAINTE-ANNE-DE-BEAUPRE INC.
1065;892610312RR0001;LA FONDATION DE L'ECOLE PETER HALL
1066;892670241RR0001;CITY HOUSE FOUNDATION-LA FONDATION CITY HOUSE
1067;892675844RR0001;FONDATION MANOIR WESTMOUNT/MANOIR WESTMOUNT FOUNDATION
1068;892683079RR0001;FONDATION DU CENTRE DE SANTÉ ET DE SERVICES SOCIAUX DU SUD DE LANAUDIÈRE
1069;892683285RR0001;FONDATION DU CÉGEP DE SAINT-JÉRÔME
1070;892685223RR0001;FONDATION MAISON ODETTE
1071;892700964RR0001;FONDATION CLSC-CHSLD LA SOURCE
1072;892747734RR0001;PARASPORT PLUS
1073;892774563RR0001;LE FONDS DE DÉVELOPPEMENT DE L'ÉCOLE RUDOLF STEINER DE MONTRÉAL/THE RUDOLF STEINER SCHOOL OF MONTRÉAL DEVELOPMENT FUND
1074;892872961RR0001;FONDATION MINORITÉ INVISIBLE
1075;892878356RR0001;FONDATION DU CLSC-CHSLD DES PATRIOTES
1076;892968371RR0001;FONDS HUMANITAIRE DE L'ASSOCIATION DES POLICIERS PROVINCIAUX DU QUÉBEC (A.P.P.Q.)
1077;893024166RR0001;FONDATION FEMMES ET LOIS
1078;893052241RR0001;L'OEUVRE DE ROSALIE CADRON-JETTE
1079;893057588RR0001;FONDATION DU CLUB KIWANIS SAINT-LAURENT DE MONTRÉAL INC.
1080;893160366RR0001;LA FONDATION VIN-ART INTERNATIONALE
1081;893191775RR0001;FONDS DE CHARITE DE LA COMMISSION SCOLAIRE DE MONTREAL
1082;893269456RR0001;BOURSE DU PERSONNEL P.P.G.O. (1989) INC.
1083;893283168RR0001;COMITE DES OEUVRES CHARITABLES DU CONSEIL SOREL NO: 1132
1084;893352765RR0001;FONDATION DE LA CATHEDRALE DE LA SAINTE-TRINITE/CATHEDRAL OF THE HOLY TRINITY FOUNDATION
1085;893353169RR0001;EMMANUEL PROTESTANT CHAPEL, BFC BAGOTVILLE
1086;893392969RR0001;COMITE DES OEUVRES CHARITABLES DU CONSEIL THETFORD MINES 2088
1087;893415786RR0001;FONDATION DE TECHNOLOGIE LAITIERE DU QUEBEC INC.
1088;893486027RR0001;LA FONDATION CHEZ CORA DEJEUNERS/CORA'S RESTAURANT FOUNDATION
1089;893568055RR0001;FONDATION DE L'ECOLE SECONDAIRE PRIVEE DE BAIE-COMEAU INC
1090;893754184RR0001;FONDATION LEBEL
1091;893950691RR0001;LACHUTE PROTESTANT CEMETERY CORPORATION
1092;893959056RR0001;CONSEIL SUPERIEUR SAINTE-MARIE INC.
1093;894083658RR0001;FONDATION DE LA MAISON MICHEL SARRAZIN
1094;894155498RR0001;CANADIAN CENTRE FOR ARCHITECTURE FOUNDATION/FONDATION DU CENTRE D'ARCHITECTURE
1095;894190891RR0001;FONDATION DU FESTIVAL DES FILMS DU MONDE
1096;894213743RR0001;LA FONDATION DES ARCHES DU QUEBEC
1097;894302025RR0001;FONDATION AUTISME LAURENTIDES
1098;894433275RR0001;FONDATION SANTÉ DE L'ARCHIPEL
1099;894457886RR0001;FONDATION DU BUREAU INTERNATIONAL DES DROITS DES ENFANTS
1100;894468594RR0003;SUMMIT SCHOOL FOUNDATION/FONDATION ÉCOLE LE SOMMET
1101;894529585RR0001;FONDATION DU CENTRE NORMAND LEVEILLE
1102;894717222RR0001;THE ELIZABETH HOUSE FOUNDATION/LA FONDATION MAISON ELIZABETH
1103;894725340RR0001;FONDATION DU MUSÉE DE LA MER
1104;894744036RR0001;THE JARISLOWSKY FOUNDATION/LA FONDATION JARISLOWSKY
1105;895029601RR0001;Fondation Maison Dauphine
1106;895198653RR0001;FONDATION DE L'HÉRITAGE CULTUREL AUTOCHTONE (F.H.C.A.)
1107;895280477RR0001;BROME-MISSISQUOI-PERKINS HOSPITAL FOUNDATION/FONDATION DE L'HOPITAL BROME-MISSISQUOI-PERKINS
1108;895436103RR0001;THE CANADIAN BREASTFEEDING FOUNDATION / LA FONDATION CANADIENNE DE L'ALLAITEMENT
1109;895560118RR0001;FONDATION ARMAND MARTEL
1110;895953602RR0001;SCJ CANADA FOUNDATION
1111;896174976RR0001;ROTARY CLUB OF VIEUX MONTREAL WELFARE FUND FONDS DE BIENFAISANCE DU CLUB ROTARY DE VIEUX MONTREAL
1112;896434941RR0001;LA FONDATION LOUISE-AMELIE INC.
1113;896444874RR0001;FONDATION MAISON VICTOR-GADBOIS
1114;896541455RR0001;FONDATION VICTOR CLOUTIER INC.
1115;896638400RR0001;FONDATION PNDA
1116;897302964RR0001;FONDATION DU CENTRE HOSPITALIER UNIVERSITAIRE DE SHERBROOKE INC.
1117;897426334RR0001;Fondation Espace pour la vie
1118;897548996RR0001;BBB FOUNDATION/FONDATION BBB
1119;897642146RR0001;FONDATION DU CENTRE HOSPITALIER DES LAURENTIDES ET CENTRE D'ACCUEIL ET DE READAPTATION DES HAUTES-VALLEES (CHDL/CARH-V)
1120;897960449RR0001;FONDATION LOISIR CÔTE-NORD
1121;898067640RR0001;LA FONDATION DE L'ECOLE ESTHER-BLONDIN
1122;898125448RR0002;MAIMONIDES MEDICAL RESEARCH FOUNDATION/FONDATION DE RECHERCHE MEDICALE MAIMONIDES
1123;898217849RR0001;LA FONDATION DU COLLÈGE MONT-SAINT-LOUIS
1124;898255591RR0001;Fondation des Instituts Juifs Orthodoxes
1125;898291000RR0001;FONDATION SAINTE-PHILOMENE DE MONTCERF-LYTTON INC.
1126;898394572RR0001;LA FONDATION QUEBECOISE DE L'EPILEPSIE
1127;898629944RR0001;FONDATION DU CENTRE JEUNESSE DU BAS-SAINT-LAURENT
1128;898914445RR0001;FONDATION DE LA SANTÉ DE RIVIÈRE-DU-LOUP
1129;898973318RR0001;FONDATION LE TREMPLIN DE DRUMMOND
1130;899082838RR0001;FONDATION DES AMIS DU JEFFERY HALE / JEFFERY HALE FRIENDS FOUNDATION
1131;899119382RR0001;FONDATION QUEBECOISE POUR LA SANTE VISUELLE
1132;899146542RR0001;FONDATION DE LA SANTÉ DU TÉMISCOUATA
1133;899267546RR0001;Fondation québécoise de la recherche sur l'environnement
1134;899357149RR0001;THE BLACK WATCH OF CANADA FOUNDATION/ LA FONDATION BLACK WATCH DU CANADA
1135;899494843RR0001;Fondation Neurotrauma Marie-Robert / Marie-Robert Neurotrauma Foundation
1136;899497945RR0001;FONDATION VILLA ANNA DU COLLEGE SAINTE-ANNE INC.
1137;899791347RR0001;FONDATION GREGOIRE/VILLA MEDICA INC
1138;899940613RR0001;FONDATION SAINT-PIERRE
